Transaction_ID,Account_ID,Date,Amount,Transaction_Type,Mode,Location,Channel,Is_Fraudulent
T01382,A00365,2024-09-30,104307,Credit,UPI,Bengaluru,POS,Yes
T01383,A00436,2025-06-29,70521,Debit,UPI,Bengaluru,Mobile App,No
T01384,A00490,2024-09-05,129980,Credit,Card,Delhi,Internet Banking,Yes
T01385,A00193,2025-02-22,20398,Debit,Card,Chennai,ATM,No
T01386,A00300,2025-03-25,15972,Credit,ATM,Chennai,Mobile App,No
T01387,A00286,2024-07-14,110804,Credit,ATM,Kolkata,POS,Yes
T01388,A00391,2025-02-16,143326,Credit,ATM,Delhi,Internet Banking,Yes
T01389,A00509,2024-09-07,6725,Credit,Net Banking,Bengaluru,POS,No
T01390,A00090,2025-04-04,18830,Credit,UPI,Bengaluru,Internet Banking,Yes
T01391,A00491,2025-01-10,118216,Debit,Net Banking,Hyderabad,Mobile App,No
T01392,A00454,2025-02-22,121879,Debit,UPI,Hyderabad,Internet Banking,No
T01393,A00388,2024-08-03,199191,Debit,Net Banking,Chennai,ATM,Yes
T01394,A00167,2025-02-28,5166,Credit,Card,Hyderabad,Internet Banking,No
T01395,A00408,2025-05-16,56732,Credit,Net Banking,Kolkata,POS,Yes
T01396,A00067,2025-04-29,21172,Credit,Net Banking,Hyderabad,ATM,No
T01397,A00318,2024-10-24,104973,Debit,ATM,Kolkata,POS,No
T01398,A00230,2024-11-12,50960,Credit,Net Banking,Chennai,ATM,Yes
T01399,A00215,2024-12-09,116924,Credit,ATM,Kolkata,POS,No
T01400,A00406,2024-07-01,10412,Debit,ATM,Kolkata,ATM,Yes
T01401,A00140,2025-02-01,89866,Debit,ATM,Kolkata,Internet Banking,Yes
T01402,A00590,2024-09-29,179734,Debit,Net Banking,Chennai,Mobile App,Yes
T01403,A00264,2024-09-12,2925,Debit,Card,Chennai,ATM,No
T01404,A00386,2024-08-14,8724,Credit,Card,Chennai,Mobile App,Yes
T01405,A00441,2025-01-21,76437,Credit,UPI,Chennai,ATM,No
T01406,A00269,2024-08-06,153009,Debit,Card,Bengaluru,Internet Banking,No
T01407,A00350,2025-02-25,52079,Debit,UPI,Kolkata,POS,No
T01408,A00054,2024-11-17,54803,Credit,Net Banking,Mumbai,POS,No
T01409,A00589,2025-05-31,48531,Credit,Card,Kolkata,ATM,No
T01410,A00600,2025-04-21,108435,Debit,Net Banking,Hyderabad,POS,Yes
T01411,A00030,2025-01-25,120381,Debit,Card,Mumbai,POS,No
T01412,A00038,2025-01-13,48213,Credit,Card,Kolkata,POS,Yes
T01413,A00115,2024-09-23,66633,Debit,ATM,Hyderabad,ATM,No
T01414,A00050,2024-12-27,73411,Debit,UPI,Hyderabad,Internet Banking,No
T01415,A00546,2025-04-25,98858,Credit,Net Banking,Mumbai,Internet Banking,No
T01416,A00568,2025-02-28,151507,Debit,UPI,Kolkata,ATM,Yes
T01417,A00349,2025-03-13,58787,Debit,ATM,Chennai,Internet Banking,No
T01418,A00492,2024-09-18,29756,Credit,Net Banking,Mumbai,ATM,No
T01419,A00234,2024-10-15,115592,Credit,UPI,Mumbai,Internet Banking,Yes
T01420,A00592,2024-07-20,42019,Debit,ATM,Bengaluru,Internet Banking,No
T01421,A00018,2024-09-13,147739,Debit,Net Banking,Chennai,POS,No
T01422,A00545,2024-08-12,73143,Credit,UPI,Kolkata,POS,No
T01423,A00240,2025-05-05,116387,Debit,ATM,Mumbai,ATM,Yes
T01424,A00349,2024-08-26,113668,Debit,Net Banking,Mumbai,POS,No
T01425,A00168,2025-03-23,63451,Debit,Net Banking,Mumbai,Internet Banking,No
T01426,A00098,2025-05-23,145644,Credit,ATM,Delhi,POS,Yes
T01427,A00088,2025-06-18,1497,Debit,ATM,Chennai,Mobile App,Yes
T01428,A00554,2024-12-31,141639,Debit,ATM,Bengaluru,Internet Banking,Yes
T01429,A00420,2025-01-09,58372,Debit,ATM,Hyderabad,POS,No
T01430,A00535,2024-09-06,147640,Credit,UPI,Kolkata,Internet Banking,No
T01431,A00298,2024-08-31,8622,Debit,UPI,Mumbai,ATM,Yes
T01432,A00295,2025-03-17,194462,Debit,Card,Bengaluru,Mobile App,No
T01433,A00175,2025-06-23,104354,Credit,Net Banking,Kolkata,ATM,Yes
T01434,A00302,2024-07-16,198341,Debit,Card,Kolkata,Mobile App,No
T01435,A00400,2024-07-20,85322,Credit,Net Banking,Bengaluru,ATM,No
T01436,A00284,2025-03-07,68286,Debit,ATM,Kolkata,Internet Banking,No
T01437,A00527,2024-11-18,16055,Credit,ATM,Kolkata,Mobile App,No
T01438,A00530,2024-10-18,41066,Credit,Net Banking,Hyderabad,Internet Banking,No
T01439,A00305,2024-09-19,91796,Credit,UPI,Bengaluru,ATM,Yes
T01440,A00469,2024-12-15,161523,Debit,UPI,Mumbai,Internet Banking,No
T01441,A00597,2024-10-05,191079,Credit,UPI,Hyderabad,POS,Yes
T01442,A00380,2024-11-06,160728,Credit,ATM,Bengaluru,POS,Yes
T01443,A00449,2025-02-24,144290,Debit,UPI,Mumbai,Mobile App,No
T01444,A00175,2025-05-08,85309,Credit,Net Banking,Chennai,Mobile App,No
T01445,A00575,2025-06-10,28601,Debit,UPI,Hyderabad,Mobile App,Yes
T01446,A00380,2025-04-20,183307,Debit,UPI,Chennai,Internet Banking,No
T01447,A00503,2024-12-22,158336,Credit,Net Banking,Kolkata,Mobile App,Yes
T01448,A00337,2024-07-16,57505,Credit,Card,Mumbai,Mobile App,No
T01449,A00585,2024-08-09,193604,Credit,Net Banking,Hyderabad,POS,Yes
T01450,A00357,2025-04-13,158621,Debit,Net Banking,Mumbai,Internet Banking,Yes
T01451,A00533,2024-07-20,59047,Credit,Card,Kolkata,POS,Yes
T01452,A00130,2025-06-24,33450,Credit,Card,Kolkata,ATM,Yes
T01453,A00531,2025-01-24,121215,Debit,ATM,Hyderabad,POS,Yes
T01454,A00114,2024-09-06,183788,Credit,Net Banking,Bengaluru,POS,No
T01455,A00053,2024-08-30,41519,Debit,UPI,Bengaluru,ATM,Yes
T01456,A00184,2025-05-01,198834,Credit,Card,Chennai,Internet Banking,No
T01457,A00147,2024-07-11,129404,Credit,ATM,Hyderabad,ATM,No
T01458,A00074,2025-01-04,47333,Credit,ATM,Hyderabad,POS,No
T01459,A00452,2025-01-15,141898,Credit,ATM,Delhi,POS,No
T01460,A00598,2024-08-14,22908,Debit,UPI,Delhi,ATM,Yes
T01461,A00474,2024-07-27,42060,Credit,ATM,Bengaluru,ATM,Yes
T01462,A00552,2025-06-12,150201,Credit,UPI,Hyderabad,Internet Banking,Yes
T01463,A00076,2024-09-29,30999,Debit,ATM,Delhi,Internet Banking,Yes
T01464,A00141,2025-04-06,101711,Credit,UPI,Bengaluru,ATM,No
T01465,A00307,2024-12-19,58350,Debit,ATM,Chennai,Mobile App,No
T01466,A00542,2025-02-15,91342,Credit,Card,Hyderabad,ATM,Yes
T01467,A00554,2025-02-10,171074,Debit,ATM,Kolkata,POS,Yes
T01468,A00193,2024-11-03,12619,Debit,Card,Chennai,ATM,Yes
T01469,A00463,2024-12-09,78340,Credit,ATM,Chennai,Mobile App,No
T01470,A00084,2024-09-15,147742,Debit,ATM,Bengaluru,Mobile App,Yes
T01471,A00474,2025-04-16,112622,Debit,ATM,Mumbai,Internet Banking,No
T01472,A00015,2025-03-19,15697,Credit,ATM,Bengaluru,Mobile App,Yes
T01473,A00337,2025-06-13,32982,Credit,Card,Bengaluru,Mobile App,Yes
T01474,A00595,2024-11-03,112939,Debit,UPI,Mumbai,Internet Banking,Yes
T01475,A00542,2024-09-27,188457,Debit,ATM,Hyderabad,ATM,Yes
T01476,A00307,2025-04-28,110143,Debit,Net Banking,Bengaluru,POS,No
T01477,A00269,2024-08-11,118736,Debit,Net Banking,Kolkata,ATM,No
T01478,A00337,2024-11-03,103681,Credit,Card,Kolkata,Mobile App,Yes
T01479,A00102,2024-09-26,169414,Debit,Card,Hyderabad,Mobile App,No
T01480,A00273,2024-08-07,86903,Credit,UPI,Chennai,POS,No
T01481,A00212,2024-09-30,45095,Credit,UPI,Delhi,ATM,Yes
T01482,A00436,2025-04-12,119013,Debit,Card,Kolkata,ATM,Yes
T01483,A00509,2024-12-07,43669,Credit,Net Banking,Bengaluru,POS,No
T01484,A00164,2025-06-02,145056,Debit,Net Banking,Bengaluru,Internet Banking,No
T01485,A00536,2024-09-15,169057,Credit,Card,Mumbai,Mobile App,No
T01486,A00401,2024-11-22,79719,Debit,Net Banking,Delhi,Internet Banking,Yes
T01487,A00536,2025-06-11,93396,Debit,ATM,Hyderabad,POS,No
T01488,A00108,2024-09-23,53946,Debit,Card,Hyderabad,Internet Banking,Yes
T01489,A00085,2024-07-28,154270,Debit,Net Banking,Bengaluru,POS,Yes
T01490,A00187,2024-12-29,128354,Credit,ATM,Delhi,Mobile App,Yes
T01491,A00223,2025-02-12,69509,Credit,Net Banking,Chennai,Mobile App,No
T01492,A00031,2025-01-04,163528,Credit,Net Banking,Kolkata,Mobile App,No
T01493,A00215,2024-07-21,196424,Credit,Net Banking,Mumbai,Internet Banking,No
T01494,A00541,2025-06-10,164359,Credit,UPI,Kolkata,ATM,No
T01495,A00515,2024-12-16,153817,Credit,UPI,Hyderabad,ATM,No
T01496,A00350,2024-08-25,98046,Credit,Card,Chennai,ATM,No
T01497,A00445,2024-09-21,6232,Credit,Net Banking,Chennai,Internet Banking,No
T01498,A00550,2025-06-25,118757,Debit,UPI,Delhi,Internet Banking,Yes
T01499,A00117,2025-02-21,189574,Credit,ATM,Bengaluru,POS,No
T01500,A00084,2024-12-23,249,Debit,UPI,Kolkata,Internet Banking,Yes
T01501,A00592,2024-09-07,132657,Credit,Card,Mumbai,ATM,Yes
T01502,A00252,2024-11-27,143265,Credit,Card,Bengaluru,ATM,No
T01503,A00504,2024-11-22,114093,Debit,ATM,Mumbai,ATM,Yes
T01504,A00552,2024-08-21,79097,Debit,Net Banking,Delhi,Internet Banking,No
T01505,A00082,2024-12-24,831,Debit,ATM,Bengaluru,POS,No
T01506,A00282,2025-04-05,109858,Debit,UPI,Mumbai,POS,No
T01507,A00345,2024-09-13,196231,Credit,UPI,Hyderabad,POS,Yes
T01508,A00591,2025-03-02,129903,Credit,Card,Delhi,POS,Yes
T01509,A00012,2024-11-16,95359,Credit,ATM,Chennai,Mobile App,No
T01510,A00024,2024-10-12,197635,Debit,UPI,Bengaluru,Internet Banking,No
T01511,A00587,2024-09-16,108308,Credit,UPI,Hyderabad,ATM,Yes
T01512,A00171,2024-11-07,5788,Debit,Card,Kolkata,Mobile App,No
T01513,A00108,2024-08-18,44571,Debit,UPI,Kolkata,ATM,Yes
T01514,A00456,2024-07-12,11790,Debit,UPI,Hyderabad,ATM,No
T01515,A00480,2025-03-25,143136,Debit,UPI,Delhi,POS,No
T01516,A00591,2025-02-05,2781,Credit,UPI,Kolkata,ATM,Yes
T01517,A00049,2024-07-23,174453,Debit,ATM,Bengaluru,Internet Banking,No
T01518,A00380,2024-10-16,187498,Credit,Net Banking,Chennai,POS,No
T01519,A00324,2024-08-22,27174,Credit,ATM,Mumbai,ATM,Yes
T01520,A00152,2024-08-12,148223,Credit,UPI,Hyderabad,POS,Yes
T01521,A00574,2025-05-26,45125,Debit,UPI,Kolkata,Internet Banking,No
T01522,A00436,2024-12-27,156081,Credit,UPI,Delhi,Mobile App,No
T01523,A00434,2024-12-25,12278,Credit,Net Banking,Chennai,Mobile App,No
T01524,A00600,2024-12-09,43590,Credit,ATM,Hyderabad,ATM,No
T01525,A00213,2024-09-04,48903,Credit,Card,Bengaluru,ATM,No
T01526,A00227,2025-04-21,20482,Debit,Net Banking,Chennai,Mobile App,No
T01527,A00383,2024-11-10,97461,Debit,Card,Delhi,Mobile App,No
T01528,A00092,2024-09-23,78557,Credit,ATM,Hyderabad,Mobile App,No
T01529,A00321,2025-06-09,62541,Debit,Card,Kolkata,POS,No
T01530,A00517,2024-10-22,162549,Debit,ATM,Chennai,Internet Banking,No
T01531,A00552,2025-02-19,8639,Credit,Net Banking,Mumbai,POS,No
T01532,A00022,2024-08-29,73367,Credit,Net Banking,Hyderabad,POS,No
T01533,A00476,2025-05-02,68007,Debit,Card,Kolkata,Mobile App,No
T01534,A00013,2025-05-04,142238,Debit,Card,Delhi,Internet Banking,Yes
T01535,A00327,2025-03-04,150157,Debit,Net Banking,Bengaluru,Internet Banking,Yes
T01536,A00200,2025-02-22,9168,Credit,Card,Chennai,ATM,No
T01537,A00130,2025-06-16,153396,Debit,ATM,Bengaluru,POS,Yes
T01538,A00405,2024-09-03,59127,Debit,UPI,Delhi,POS,Yes
T01539,A00021,2025-02-09,45543,Credit,Net Banking,Mumbai,ATM,Yes
T01540,A00125,2025-01-30,41224,Debit,UPI,Hyderabad,Internet Banking,Yes
T01541,A00125,2025-05-28,91456,Credit,Card,Mumbai,Internet Banking,No
T01542,A00590,2024-09-27,50543,Debit,ATM,Mumbai,Internet Banking,Yes
T01543,A00247,2024-08-02,64919,Credit,ATM,Mumbai,Mobile App,No
T01544,A00599,2024-12-06,54177,Credit,UPI,Delhi,Internet Banking,No
T01545,A00082,2025-05-28,45533,Credit,Card,Kolkata,ATM,Yes
T01546,A00011,2025-01-18,1819,Credit,ATM,Chennai,ATM,No
T01547,A00255,2025-01-05,44080,Credit,Net Banking,Chennai,Mobile App,No
T01548,A00546,2025-05-30,64241,Debit,ATM,Kolkata,POS,Yes
T01549,A00129,2024-09-22,93821,Credit,ATM,Chennai,POS,Yes
T01550,A00588,2025-02-14,17725,Debit,Card,Bengaluru,ATM,No
T01551,A00486,2024-12-30,10778,Debit,Net Banking,Mumbai,Mobile App,No
T01552,A00315,2025-05-21,40460,Debit,Net Banking,Chennai,POS,Yes
T01553,A00138,2024-12-26,98204,Credit,UPI,Hyderabad,POS,Yes
T01554,A00323,2024-10-16,171011,Debit,Net Banking,Delhi,Internet Banking,Yes
T01555,A00358,2024-07-05,86970,Debit,UPI,Mumbai,Internet Banking,Yes
T01556,A00125,2025-04-09,90291,Credit,ATM,Bengaluru,ATM,No
T01557,A00250,2024-12-13,15665,Debit,Net Banking,Hyderabad,ATM,No
T01558,A00437,2025-04-11,29859,Credit,ATM,Chennai,Internet Banking,No
T01559,A00044,2025-06-03,162155,Debit,ATM,Bengaluru,ATM,No
T01560,A00588,2024-10-03,191304,Debit,Card,Delhi,POS,Yes
T01561,A00061,2024-10-04,59408,Debit,Net Banking,Hyderabad,Mobile App,No
T01562,A00544,2024-11-04,88611,Debit,Net Banking,Kolkata,Internet Banking,No
T01563,A00336,2024-12-15,74464,Credit,Card,Kolkata,Internet Banking,No
T01564,A00548,2025-02-10,86230,Debit,ATM,Bengaluru,ATM,Yes
T01565,A00104,2024-09-24,188296,Debit,Card,Chennai,ATM,Yes
T01566,A00515,2025-06-11,179131,Credit,Card,Kolkata,Internet Banking,No
T01567,A00126,2025-06-25,8853,Credit,Net Banking,Kolkata,ATM,No
T01568,A00044,2025-02-14,59354,Credit,ATM,Mumbai,POS,No
T01569,A00291,2024-08-26,106221,Credit,Net Banking,Delhi,ATM,Yes
T01570,A00336,2025-06-19,152378,Debit,Card,Kolkata,Internet Banking,Yes
T01571,A00063,2025-02-07,132297,Credit,UPI,Bengaluru,POS,Yes
T01572,A00139,2025-06-13,145428,Credit,UPI,Kolkata,ATM,Yes
T01573,A00307,2024-07-01,146969,Credit,UPI,Delhi,ATM,No
T01574,A00218,2024-12-09,74768,Credit,Net Banking,Mumbai,Mobile App,Yes
T01575,A00473,2024-07-17,182327,Credit,UPI,Delhi,ATM,No
T01576,A00212,2024-07-15,54665,Debit,ATM,Hyderabad,ATM,No
T01577,A00411,2024-12-29,163620,Credit,UPI,Kolkata,Mobile App,No
T01578,A00072,2025-04-10,50861,Credit,UPI,Delhi,POS,Yes
T01579,A00352,2025-04-24,198032,Credit,Card,Bengaluru,ATM,No
T01580,A00544,2025-01-11,64483,Credit,ATM,Bengaluru,Internet Banking,Yes
T01581,A00509,2024-07-13,50627,Credit,UPI,Hyderabad,Internet Banking,Yes
T01582,A00211,2024-12-12,42620,Debit,Card,Bengaluru,ATM,No
T01583,A00389,2025-01-22,77312,Debit,UPI,Delhi,ATM,Yes
T01584,A00412,2024-11-30,64663,Debit,UPI,Hyderabad,Mobile App,Yes
T01585,A00144,2025-01-02,103414,Credit,Card,Chennai,ATM,Yes
T01586,A00451,2025-05-10,42884,Debit,Card,Bengaluru,ATM,No
T01587,A00081,2025-05-05,155314,Credit,Net Banking,Kolkata,POS,No
T01588,A00223,2025-03-27,111971,Debit,Net Banking,Chennai,Internet Banking,Yes
T01589,A00358,2025-05-14,34771,Credit,ATM,Chennai,Mobile App,Yes
T01590,A00522,2024-08-07,1998,Debit,UPI,Kolkata,ATM,Yes
T01591,A00411,2024-12-22,140977,Credit,ATM,Hyderabad,ATM,Yes
T01592,A00582,2025-01-08,7086,Credit,Net Banking,Hyderabad,Internet Banking,No
T01593,A00252,2024-10-01,91016,Debit,UPI,Hyderabad,POS,Yes
T01594,A00215,2024-08-01,148035,Credit,Net Banking,Delhi,Internet Banking,No
T01595,A00362,2025-02-01,195822,Credit,Net Banking,Delhi,Mobile App,Yes
T01596,A00248,2025-04-18,194196,Credit,Card,Mumbai,Internet Banking,No
T01597,A00062,2024-07-04,141229,Debit,ATM,Chennai,ATM,Yes
T01598,A00008,2025-03-26,169211,Credit,Net Banking,Mumbai,POS,No
T01599,A00342,2025-04-10,60521,Debit,ATM,Hyderabad,ATM,No
T01600,A00558,2024-12-04,32199,Credit,Net Banking,Delhi,Mobile App,No
T01601,A00330,2024-09-22,33215,Credit,UPI,Delhi,ATM,No
T01602,A00441,2024-08-20,70738,Credit,UPI,Delhi,ATM,No
T01603,A00093,2024-11-16,197404,Debit,UPI,Bengaluru,Internet Banking,Yes
T01604,A00376,2024-10-22,70937,Debit,UPI,Kolkata,Mobile App,Yes
T01605,A00299,2024-09-30,23815,Debit,UPI,Hyderabad,Internet Banking,Yes
T01606,A00462,2025-03-08,42486,Debit,UPI,Kolkata,Mobile App,Yes
T01607,A00253,2024-08-04,152087,Credit,Net Banking,Mumbai,POS,Yes
T01608,A00089,2024-07-06,15181,Credit,UPI,Kolkata,Mobile App,Yes
T01609,A00343,2025-01-02,116578,Debit,ATM,Hyderabad,ATM,Yes
T01610,A00396,2025-03-16,87483,Debit,UPI,Hyderabad,ATM,No
T01611,A00385,2024-10-26,197063,Debit,UPI,Mumbai,ATM,Yes
T01612,A00246,2024-08-31,156978,Credit,Card,Kolkata,Internet Banking,No
T01613,A00599,2025-03-30,103075,Debit,UPI,Delhi,Mobile App,Yes
T01614,A00500,2024-12-25,82165,Debit,Net Banking,Mumbai,Mobile App,No
T01615,A00582,2025-05-29,160460,Debit,Net Banking,Kolkata,POS,No
T01616,A00191,2025-02-06,157686,Debit,Card,Bengaluru,Mobile App,Yes
T01617,A00366,2025-04-16,161263,Credit,Card,Bengaluru,Internet Banking,No
T01618,A00356,2025-02-11,35200,Debit,UPI,Bengaluru,Internet Banking,No
T01619,A00119,2024-07-09,14895,Debit,Card,Kolkata,Internet Banking,No
T01620,A00104,2024-12-23,31007,Debit,Net Banking,Kolkata,POS,No
T01621,A00389,2024-12-27,37492,Credit,UPI,Kolkata,Mobile App,No
T01622,A00298,2025-04-25,63729,Debit,Net Banking,Delhi,Internet Banking,No
T01623,A00253,2024-08-22,130231,Debit,UPI,Hyderabad,Mobile App,Yes
T01624,A00403,2025-06-04,105347,Debit,Card,Kolkata,Internet Banking,No
T01625,A00044,2025-03-30,52027,Credit,Net Banking,Delhi,ATM,No
T01626,A00138,2024-12-04,19827,Debit,ATM,Kolkata,ATM,No
T01627,A00521,2024-09-09,126223,Credit,ATM,Delhi,Internet Banking,No
T01628,A00246,2025-05-02,120630,Credit,ATM,Kolkata,Internet Banking,Yes
T01629,A00483,2025-06-03,81099,Debit,UPI,Kolkata,POS,Yes
T01630,A00498,2024-11-20,154240,Debit,Net Banking,Chennai,Internet Banking,Yes
T01631,A00187,2025-02-28,97537,Debit,ATM,Bengaluru,Mobile App,Yes
T01632,A00468,2024-12-27,72938,Credit,ATM,Hyderabad,Mobile App,No
T01633,A00029,2025-03-30,42056,Debit,Net Banking,Mumbai,ATM,Yes
T01634,A00163,2025-03-02,17287,Debit,UPI,Chennai,Internet Banking,Yes
T01635,A00558,2024-06-30,4002,Credit,UPI,Chennai,Internet Banking,Yes
T01636,A00432,2025-05-30,100745,Debit,Net Banking,Chennai,Mobile App,No
T01637,A00388,2025-02-28,47876,Debit,Net Banking,Chennai,ATM,No
T01638,A00420,2024-07-27,156153,Credit,ATM,Kolkata,Internet Banking,Yes
T01639,A00005,2024-11-26,70407,Debit,UPI,Kolkata,ATM,No
T01640,A00352,2025-06-11,168112,Debit,Card,Bengaluru,Mobile App,No
T01641,A00256,2025-03-25,24454,Credit,Card,Kolkata,POS,No
T01642,A00303,2024-11-06,148567,Credit,ATM,Bengaluru,Mobile App,No
T01643,A00182,2025-01-22,53354,Credit,Card,Chennai,Mobile App,Yes
T01644,A00534,2024-07-12,117576,Credit,ATM,Bengaluru,ATM,Yes
T01645,A00085,2024-10-23,89726,Debit,UPI,Hyderabad,Internet Banking,No
T01646,A00387,2024-12-12,163188,Debit,Card,Bengaluru,Mobile App,No
T01647,A00262,2025-04-18,25734,Credit,Net Banking,Hyderabad,Internet Banking,Yes
T01648,A00263,2024-10-12,153705,Debit,UPI,Delhi,ATM,No
T01649,A00071,2025-03-28,34818,Credit,UPI,Bengaluru,Internet Banking,Yes
T01650,A00423,2025-02-22,47498,Credit,UPI,Chennai,Internet Banking,Yes
T01651,A00079,2025-01-26,103784,Credit,Card,Hyderabad,Mobile App,Yes
T01652,A00036,2025-02-08,117104,Credit,Net Banking,Bengaluru,POS,Yes
T01653,A00108,2025-05-04,20026,Credit,Net Banking,Delhi,Mobile App,Yes
T01654,A00473,2024-09-18,184384,Debit,UPI,Chennai,Internet Banking,Yes
T01655,A00332,2025-05-01,60151,Debit,ATM,Bengaluru,POS,No
T01656,A00210,2025-03-22,26281,Credit,ATM,Delhi,Internet Banking,Yes
T01657,A00343,2024-07-31,126353,Credit,Net Banking,Kolkata,Internet Banking,Yes
T01658,A00549,2025-02-25,97716,Credit,ATM,Hyderabad,POS,Yes
T01659,A00307,2025-06-07,60948,Debit,Card,Kolkata,Mobile App,Yes
T01660,A00420,2024-11-07,189511,Credit,Net Banking,Bengaluru,POS,Yes
T01661,A00272,2025-04-11,105162,Credit,UPI,Mumbai,POS,Yes
T01662,A00044,2025-06-27,33682,Debit,UPI,Delhi,ATM,No
T01663,A00383,2024-07-21,111131,Debit,Card,Kolkata,ATM,No
T01664,A00128,2025-01-15,71945,Debit,Net Banking,Kolkata,ATM,No
T01665,A00039,2025-06-18,124212,Debit,ATM,Kolkata,Internet Banking,No
T01666,A00194,2025-03-19,83593,Debit,Net Banking,Kolkata,POS,Yes
T01667,A00574,2024-11-18,39721,Credit,ATM,Chennai,ATM,No
T01668,A00560,2025-06-09,175154,Credit,ATM,Kolkata,Mobile App,No
T01669,A00002,2024-07-20,133451,Credit,Card,Bengaluru,POS,No
T01670,A00139,2024-08-12,165134,Debit,UPI,Mumbai,Mobile App,Yes
T01671,A00503,2024-11-25,104601,Credit,UPI,Bengaluru,POS,No
T01672,A00220,2024-11-18,66127,Credit,ATM,Delhi,ATM,No
T01673,A00009,2024-12-27,100526,Debit,ATM,Mumbai,Mobile App,Yes
T01674,A00271,2025-02-25,27070,Credit,ATM,Kolkata,Internet Banking,No
T01675,A00147,2024-07-15,37289,Debit,ATM,Kolkata,POS,Yes
T01676,A00499,2024-11-18,183920,Debit,UPI,Kolkata,ATM,No
T01677,A00430,2024-11-19,6759,Credit,ATM,Bengaluru,Internet Banking,No
T01678,A00214,2024-09-06,162841,Debit,ATM,Mumbai,ATM,Yes
T01679,A00433,2025-03-08,111700,Credit,ATM,Bengaluru,Mobile App,Yes
T01680,A00138,2025-02-02,31679,Credit,Net Banking,Chennai,Mobile App,Yes
T01681,A00522,2025-03-30,117689,Credit,Net Banking,Kolkata,POS,Yes
T01682,A00105,2024-07-26,60017,Debit,ATM,Bengaluru,POS,No
T01683,A00270,2025-02-02,7033,Credit,Net Banking,Delhi,Mobile App,No
T01684,A00266,2025-04-01,1282,Credit,ATM,Bengaluru,Internet Banking,Yes
T01685,A00278,2025-04-26,149805,Debit,Card,Mumbai,Mobile App,No
T01686,A00465,2024-09-17,155575,Debit,UPI,Mumbai,Internet Banking,No
T01687,A00119,2024-08-22,41607,Debit,UPI,Bengaluru,ATM,Yes
T01688,A00542,2024-11-07,173074,Credit,ATM,Kolkata,Mobile App,Yes
T01689,A00593,2024-09-30,194565,Debit,Net Banking,Delhi,Internet Banking,No
T01690,A00236,2025-01-25,139834,Credit,ATM,Hyderabad,POS,Yes
T01691,A00325,2024-08-13,70506,Credit,ATM,Delhi,Internet Banking,Yes
T01692,A00217,2025-03-09,82781,Debit,Net Banking,Mumbai,POS,Yes
T01693,A00023,2025-01-01,36126,Debit,Net Banking,Chennai,POS,No
T01694,A00590,2025-04-12,71005,Debit,Net Banking,Chennai,POS,No
T01695,A00422,2025-06-29,16112,Debit,ATM,Mumbai,Mobile App,No
T01696,A00589,2025-04-18,50183,Credit,ATM,Mumbai,Internet Banking,No
T01697,A00046,2025-02-10,43672,Debit,ATM,Hyderabad,ATM,Yes
T01698,A00429,2025-06-03,184950,Debit,ATM,Hyderabad,ATM,No
T01699,A00508,2025-03-29,27859,Credit,UPI,Mumbai,POS,No
T01700,A00412,2024-09-19,16561,Credit,Net Banking,Chennai,Mobile App,Yes
T01701,A00267,2025-04-18,92855,Debit,ATM,Bengaluru,Mobile App,Yes
T01702,A00004,2025-04-15,181263,Credit,ATM,Hyderabad,Mobile App,Yes
T01703,A00584,2025-04-21,60464,Credit,UPI,Mumbai,Mobile App,No
T01704,A00178,2024-09-25,87096,Debit,ATM,Kolkata,Mobile App,No
T01705,A00178,2024-11-01,93063,Debit,Card,Bengaluru,Mobile App,Yes
T01706,A00518,2024-11-13,2703,Credit,Net Banking,Kolkata,Internet Banking,Yes
T01707,A00550,2025-06-13,83408,Credit,Net Banking,Bengaluru,POS,No
T01708,A00285,2024-10-11,24764,Credit,UPI,Hyderabad,Mobile App,No
T01709,A00522,2025-01-11,71116,Debit,ATM,Chennai,Mobile App,Yes
T01710,A00466,2025-03-21,55119,Debit,Card,Delhi,ATM,No
T01711,A00277,2024-12-11,188790,Debit,Net Banking,Delhi,ATM,No
T01712,A00328,2024-10-15,36688,Credit,Card,Hyderabad,POS,No
T01713,A00360,2024-07-21,26410,Credit,UPI,Bengaluru,Mobile App,Yes
T01714,A00115,2024-07-24,152638,Credit,Net Banking,Hyderabad,ATM,Yes
T01715,A00243,2024-11-21,167832,Credit,Card,Bengaluru,Mobile App,Yes
T01716,A00337,2024-11-11,27642,Credit,Card,Bengaluru,Internet Banking,No
T01717,A00551,2024-12-22,78615,Credit,ATM,Delhi,POS,Yes
T01718,A00465,2025-01-04,62428,Credit,ATM,Chennai,Mobile App,Yes
T01719,A00140,2025-01-10,174737,Credit,ATM,Bengaluru,POS,Yes
T01720,A00503,2025-01-20,13041,Credit,Net Banking,Hyderabad,ATM,No
T01721,A00127,2025-05-18,135739,Debit,ATM,Hyderabad,Mobile App,No
T01722,A00465,2024-08-16,115867,Debit,Card,Kolkata,POS,Yes
T01723,A00273,2024-12-29,127269,Credit,ATM,Bengaluru,POS,No
T01724,A00202,2025-04-01,155100,Credit,ATM,Delhi,Internet Banking,Yes
T01725,A00022,2025-01-22,120947,Credit,Card,Bengaluru,Mobile App,No
T01726,A00436,2025-03-20,167272,Debit,UPI,Delhi,Internet Banking,Yes
